Mesin_ID;Siklus_Waktu;Suhu_Total_Kompresi_HPC;Suhu_Total_Turbin_LPT;Rasio_Tekanan_Mesin;Tekanan_Statis_Ruang_Bakar;Rasio_Aliran_Bahan_Bakar;Kecepatan_Poros_Koreksi;Sisa_Umur_RUL
73;201;159983;142153;904327;4802;51957;812005;12
73;202;159235;141838;90436;4812;51943;811484;11
73;203;15977;142268;903843;4814;52014;811427;10
73;204;160149;143589;904154;4813;5194;810941;9
73;205;160168;142787;90388;4813;52021;811328;8
73;206;160232;142763;903897;4798;52006;811342;7
73;207;160683;142522;903955;4818;52002;811578;6
73;208;159953;143816;90415;4833;51978;811346;5
73;209;159794;143059;904631;4809;5196;811051;4
73;210;16013;142977;904838;4802;51953;812287;3
73;211;160147;143045;904645;4815;51943;811261;2
73;212;159782;143064;904138;4827;52017;811546;1
73;213;159916;142884;90416;4812;5197;811448;0
74;1;158043;140018;906746;4721;52255;814806;165
74;2;159303;139878;906821;4739;52158;814956;164
74;3;157986;13995;906632;472;52207;814495;163
74;4;158982;13953;906971;4731;52177;814812;162
74;5;158788;139503;905965;4747;52236;814283;161
74;6;159019;140107;907452;4721;52199;815145;160
74;7;159643;139869;90740;4729;5226;814958;159
74;8;158332;13977;906524;4735;52258;814774;158
74;9;158382;140452;90779;4737;52194;814231;157
74;10;158734;139913;906241;4739;52191;814142;156
74;11;159261;140094;906484;4725;52205;814521;155
74;12;158792;139983;906385;4734;52203;814969;154
74;13;158715;140913;906998;4737;52198;814774;153
74;14;158865;139817;907408;4744;52236;814844;152
74;15;158895;140596;906094;4726;52194;814768;151
74;16;159142;140419;906733;4722;52181;815104;150
74;17;158762;139942;906821;4734;52192;814582;149
74;18;158445;140028;90654;4737;52218;814417;148
74;19;15883;140317;907061;473;52215;815004;147
74;20;157744;140625;906501;4728;52232;81482;146
74;21;158703;140432;90669;4737;52196;815204;145
74;22;158906;140003;905951;4728;52196;814983;144
74;23;158247;140322;906005;4736;52243;814039;143
74;24;158424;139814;907134;4713;52251;81490;142
74;25;158606;139898;906279;4738;52218;814717;141
74;26;159469;140746;906445;4732;52176;814455;140
74;27;158734;139874;905808;4721;52172;81453;139
74;28;158415;139664;906194;4731;52222;814977;138
74;29;158281;139792;907317;4724;52206;815071;137
74;30;158983;140447;906141;4718;52133;814616;136
74;31;159319;139785;907708;4727;52231;814604;135
74;32;159345;139946;906462;4739;52163;815334;134
74;33;158685;140405;906987;4735;52251;814665;133
74;34;158243;14079;907036;4752;52178;814331;132
74;35;158586;140038;906642;4732;52205;814701;131
74;36;159545;140154;906598;4718;52228;814464;130
74;37;159041;141238;906255;4735;52232;815065;129
74;38;158681;140133;906878;4727;52244;815087;128
74;39;159266;140067;906583;4736;52205;814472;127
74;40;158236;140132;90694;4733;52188;814828;126
74;41;159325;139879;90647;4725;5218;815015;125
74;42;158257;140437;906215;4742;52252;815267;124
74;43;158045;140481;906558;4716;52219;814829;123
74;44;159177;140186;907255;4727;52201;815364;122
74;45;158273;140296;906328;4736;5220;814494;121
74;46;158818;140324;906006;4718;52214;814573;120
74;47;158706;140512;906167;473;52172;814631;119
74;48;158874;139789;907099;4725;52191;814496;118
74;49;158352;140369;906126;4729;52244;814617;117
74;50;159088;139949;905912;4726;52178;815401;116
74;51;15917;140128;906962;4723;52262;814766;115
74;52;158225;140056;906612;4736;5220;814153;114
74;53;158808;140307;906891;4745;52195;814744;113
74;54;157301;140024;906941;4739;52189;814392;112
74;55;159042;140088;906023;4728;52221;814461;111
74;56;158196;140364;906615;474;52159;815563;110
74;57;159742;140575;906629;4748;52131;814661;109
74;58;158776;140597;906524;4741;52213;814676;108
74;59;158634;13993;906272;4739;52229;815052;107
74;60;158713;140011;906099;4726;52206;81503;106
74;61;158791;13980;907419;4725;52174;814262;105
74;62;158757;140432;906151;473;52175;814558;104
74;63;158061;140528;907295;4737;52164;814856;103
74;64;158563;14031;907116;474;52219;814815;102
74;65;158808;140358;906766;4746;52221;815242;101
74;66;15824;139464;90755;4739;52222;814742;100
74;67;159355;140741;906989;4723;52164;814257;99
74;68;158461;139961;906496;4749;52192;814684;98
74;69;158045;140634;906429;4761;52171;814171;97
74;70;158402;140103;906173;4735;52189;814312;96
74;71;15924;139843;906394;4726;52257;814354;95
74;72;158887;14010;906662;4728;52182;814512;94
74;73;159231;140223;905898;4737;52175;81436;93
74;74;15868;140509;906724;4718;52208;81507;92
74;75;158253;140094;906656;4731;52218;81483;91
74;76;158898;139328;906662;4736;52177;815232;90
74;77;158856;140627;906504;474;52217;814499;89
74;78;159028;140697;906535;4764;52197;814211;88
74;79;158266;140873;906458;4741;52153;815005;87
74;80;158909;13988;906106;4739;52115;814757;86
74;81;158446;14077;907158;4746;52137;814783;85
74;82;159043;141512;906774;4744;52162;815428;84
74;83;158383;14026;907112;473;52212;814892;83
74;84;158082;140487;90627;4726;5217;814443;82
74;85;158296;140807;907124;4755;52203;814972;81
74;86;158596;140184;907273;471;52144;814945;80
74;87;159224;141028;907024;4751;52154;814631;79
74;88;158976;140583;906417;4733;52174;814206;78
74;89;15949;140296;906497;4747;52157;814644;77
74;90;159159;14050;906703;4735;52157;814329;76
74;91;158401;14046;906248;4742;52181;814421;75
74;92;158091;140169;905957;4732;52177;814135;74
74;93;158629;140797;906962;474;52171;814573;73
74;94;158225;141045;906154;4742;52188;814597;72
74;95;159288;140065;907237;4749;52128;814217;71
74;96;15948;140694;906254;4749;52172;81442;70
74;97;15842;140136;906264;4757;52153;814305;69
74;98;159138;141304;905796;4735;52183;814671;68
74;99;159824;14064;90701;4757;52149;814135;67
74;100;159105;140116;90637;4742;52192;813811;66
74;101;158688;140466;906251;4738;52163;81427;65
74;102;15895;140375;905955;4754;52156;814442;64
74;103;158918;140594;906523;4755;52166;813925;63
74;104;158745;140347;906293;4742;5216;814272;62
74;105;158829;139587;906333;475;52135;814323;61
74;106;158373;139586;906357;4735;52196;815216;60
74;107;158541;140597;906223;4747;52141;814234;59
74;108;159606;140195;905776;4732;5216;814456;58
74;109;158944;140836;907253;4744;52154;814943;57
74;110;159173;141015;906258;476;52135;814046;56
74;111;159506;141343;90658;476;52099;814028;55
74;112;158525;141142;906463;4737;5215;814247;54
74;113;159696;140374;906124;4747;52169;813955;53
74;114;159145;141489;906268;4751;52206;813692;52
74;115;159188;141036;90695;4765;52133;814327;51
74;116;158906;140684;905711;4768;52169;813845;50
74;117;158449;140975;906855;4753;52103;814527;49
74;118;159162;140571;906433;4754;52119;813987;48
74;119;159363;140985;90705;4751;52113;81376;47
74;120;158965;14071;906529;477;52135;813879;46
74;121;158885;140577;906985;4766;52097;814086;45
74;122;159721;140594;906194;4761;52117;813978;44
74;123;158939;140557;906563;4766;52161;814074;43
74;124;158731;142153;906851;476;52131;814305;42
74;125;158727;141202;906828;4753;52052;814699;41
74;126;159215;141139;905868;4746;52108;813849;40
74;127;159371;141018;905614;4754;52088;81356;39
74;128;159634;140977;905421;4779;5204;813674;38
74;129;159204;140731;906325;4766;5215;813764;37
74;130;158955;141752;906533;4768;52166;81415;36
74;131;160018;140996;906072;4776;52063;813942;35
74;132;158811;141897;906735;4778;52089;81393;34
74;133;15994;141731;90641;4768;52084;813953;33
74;134;159159;141662;905409;4779;52146;813506;32
74;135;159642;14123;905515;4775;52087;813654;31
74;136;160105;141691;905999;476;52064;81364;30
74;137;15903;141332;907175;4756;52111;813928;29
74;138;159098;141869;90631;4779;52135;813716;28
74;139;159043;141717;906332;4774;52147;813623;27
74;140;159396;141674;906806;4769;52076;813336;26
74;141;160119;142288;905935;4792;5210;813503;25
74;142;159444;141958;90569;4781;52104;813804;24
74;143;158967;142047;905879;477;52006;81391;23
74;144;159153;141633;905291;4772;52086;813271;22
74;145;159846;141811;906102;4768;52025;813657;21
74;146;159218;141952;905609;4777;52019;813317;20
74;147;159728;14210;906055;478;52092;81263;19
74;148;159724;14159;90652;4796;52054;813669;18
74;149;15957;141237;906689;4775;52022;813262;17
74;150;160326;142021;905115;4797;52057;813517;16
74;151;159969;14196;905948;4792;52033;813645;15
74;152;159429;142012;905729;4781;52011;812954;14
74;153;160155;142236;905475;4784;51987;813064;13
74;154;159246;141804;905812;4794;52045;812916;12
74;155;159891;141741;905468;4799;51984;813083;11
74;156;159903;142175;905516;4811;51991;813319;10
74;157;159225;141878;905781;480;51978;813023;9
74;158;159792;142476;905994;4807;5203;813042;8
74;159;159726;143031;905031;4801;52013;813382;7
74;160;159938;143159;905492;4804;5196;812751;6
74;161;160106;14296;905907;4805;51968;812649;5
74;162;160464;143056;905702;4803;5198;812772;4
74;163;160716;142601;90571;4817;51979;812378;3
74;164;160062;142305;904912;4822;51923;812596;2
74;165;159981;14231;905027;4802;51961;812977;1
74;166;160439;143114;905635;4807;51952;812387;0
75;1;159006;140445;904513;4764;52134;812259;228
75;2;159185;140176;903986;4745;52196;81222;227
75;3;159186;140445;904285;476;52115;812389;226
75;4;159367;140291;904966;4758;52127;812727;225
75;5;158446;140821;904192;4732;52195;812415;224
75;6;158883;140818;903809;4744;52159;812711;223
75;7;158881;140319;904809;4752;52149;812881;222
75;8;158386;140541;904083;4745;52148;812206;221
75;9;158305;140626;904904;4737;52122;81254;220
75;10;158513;140119;903896;4754;52163;812581;219
75;11;158865;140413;904976;4743;52168;812339;218
75;12;158593;139769;904241;4728;52151;812779;217
75;13;158969;140005;904545;4746;52146;81209;216
75;14;158724;140128;904932;475;52154;812462;215
75;15;159054;14086;904354;4761;52152;812334;214
75;16;159097;140191;905364;4725;52181;813144;213
75;17;158968;140852;904674;4756;52152;812227;212
75;18;158887;14059;904206;4743;52139;812706;211
75;19;159783;140685;904153;4751;52148;81258;210
75;20;159499;140883;903913;474;52104;812774;209
75;21;159253;142087;904022;476;52156;811992;208
75;22;158718;140252;903704;4734;52151;812656;207
75;23;158776;140436;90381;4752;52167;812624;206
75;24;15909;140235;904363;4749;52157;812888;205
75;25;158239;140039;904492;4743;52173;812976;204
75;26;159118;140403;904648;475;52121;812071;203
75;27;159422;140944;904268;4737;52125;81230;202
75;28;158587;140875;904927;4737;52175;812142;201
75;29;158682;140548;904615;4747;52171;812183;200
75;30;158154;141248;903873;4747;52124;812022;199
75;31;158553;14133;904949;4757;52137;811849;198
75;32;15905;140533;90362;4764;52202;81189;197
75;33;158715;141384;904704;4741;52109;812479;196
75;34;158071;140526;904613;476;52124;812345;195
75;35;159267;141398;904561;4751;52148;812637;194
75;36;159759;140613;904481;4756;52173;81273;193
75;37;159003;140126;904682;4754;52167;812257;192
75;38;158628;140876;904586;4742;52132;812088;191
75;39;15870;140345;904247;4746;52148;812851;190
75;40;158964;140881;904428;4759;52161;812688;189
75;41;158894;14038;903525;4747;52155;812619;188
75;42;158756;141079;904568;4757;52149;812319;187
75;43;158547;140701;904033;4754;52154;81205;186
75;44;159063;140794;904285;4749;52118;81231;185
75;45;158806;141118;904797;4756;52069;812343;184
75;46;159321;140976;903845;4746;52125;812325;183
75;47;158995;140421;903495;4746;52171;812511;182
75;48;158996;140356;904164;4769;52171;812038;181
75;49;158488;141052;903845;4753;52128;812102;180
75;50;159621;140458;904297;476;52117;812732;179
75;51;159246;14072;90451;4757;52157;812667;178
75;52;158951;141095;90481;4748;52154;813014;177
75;53;158896;140656;903792;4749;52142;811975;176
75;54;158268;141205;904621;477;52169;812647;175
75;55;158626;140922;904415;4762;52142;812513;174
75;56;158465;140488;904614;4754;52178;812134;173
75;57;159251;140231;904313;4748;5215;812058;172
75;58;158993;141069;903559;475;52128;811862;171
75;59;159336;140579;904527;474;52115;812316;170
75;60;158719;140716;904069;4741;52149;812062;169
75;61;159889;140658;904639;4758;52138;812697;168
75;62;158442;141125;904579;4737;5213;812555;167
75;63;158239;140652;904085;4776;52135;811988;166
75;64;159031;140422;904688;4762;52146;812612;165
75;65;158648;141301;904169;4746;52207;812037;164
75;66;158571;140316;904427;4757;52169;81190;163
75;67;158613;141075;90480;4732;52194;812645;162
75;68;159234;141484;904935;4762;52126;811781;161
75;69;158959;140432;903916;4762;52144;81235;160
75;70;159483;140852;904402;476;52166;813118;159
75;71;159364;140512;904716;4761;52158;812662;158
75;72;15898;140887;904275;4748;5216;812812;157
75;73;159512;141197;904062;4744;5211;812054;156
75;74;158666;140504;903404;4748;52084;812009;155
75;75;15943;140398;903784;477;52171;812582;154
75;76;159089;140985;904384;4756;52117;812509;153
75;77;159405;141093;904034;4779;52139;811954;152
75;78;15972;140547;90377;4748;5213;81205;151
75;79;15921;140822;904825;4748;5217;812004;150
75;80;159521;140891;90364;4747;52166;812503;149
75;81;159164;141058;904116;4765;52073;812375;148
75;82;159299;141386;90459;4751;52131;812535;147
75;83;159298;141439;904198;4743;52142;812162;146
75;84;159576;140617;903602;4751;52191;812551;145
75;85;158548;14128;903851;4746;52161;81241;144
75;86;157891;140692;904233;4765;52122;812198;143
75;87;159261;140744;903575;4752;5215;812218;142
75;88;158828;140771;905019;4749;5215;81200;141
75;89;158692;141608;904431;4756;52116;812529;140
75;90;158344;141708;904154;4744;52187;812097;139
75;91;158694;140976;903539;4756;52145;811937;138
75;92;159209;141566;904478;4759;52128;812796;137
75;93;158872;141137;904368;4748;52173;812278;136
75;94;158874;140876;904778;4751;52161;81262;135
75;95;158154;141235;904395;4767;52102;811673;134
75;96;158707;140455;903776;4752;52118;813123;133
75;97;159252;140673;904591;4756;52119;812319;132
75;98;159334;140716;904199;4764;52122;812432;131
75;99;158607;141067;903579;473;52167;812708;130
75;100;158468;140565;903764;4758;52143;812768;129
75;101;159248;14097;903658;4741;52119;812529;128
75;102;158668;140829;903956;4773;52175;81215;127
75;103;159913;141029;904237;4758;52143;812194;126
75;104;157979;141404;905267;4755;52113;812297;125
75;105;159196;141282;904375;4771;52138;812539;124
75;106;158518;140859;904295;4746;52136;811879;123
75;107;159464;141367;904483;4731;52083;812622;122
75;108;159382;141094;90442;4757;52091;81187;121
75;109;159414;140899;904685;4747;52109;812376;120
75;110;158932;141692;903621;4763;52118;811531;119
75;111;158876;140615;904079;4767;52097;811847;118
75;112;158753;140957;904531;4763;52123;812982;117
75;113;158668;141268;903654;4757;52152;812103;116
75;114;15902;142302;904029;4749;52146;812621;115
75;115;159532;141552;904033;4771;52133;812147;114
75;116;158043;141479;904391;4746;52076;81151;113
75;117;15885;140741;904429;4761;52144;81226;112
75;118;159401;141272;904168;4743;52146;811697;111
75;119;159029;140977;903909;4764;52132;812488;110
75;120;159323;140732;90385;4746;52114;812216;109
75;121;15907;140775;904255;4759;52141;812951;108
75;122;159198;141617;903786;4764;5208;812313;107
75;123;159579;141097;903905;478;52134;812097;106
75;124;15955;140372;904327;4755;5208;812441;105
75;125;159765;141448;903655;476;5208;812807;104
75;126;159536;140591;904163;4754;52147;811834;103
75;127;158704;141151;904348;4773;52113;812603;102
75;128;159105;141187;903632;4772;52101;812341;101
75;129;15856;141368;904335;4765;52104;812683;100
75;130;159863;141438;903368;4772;52125;812092;99
75;131;158855;14037;904038;477;52065;812006;98
75;132;159041;141302;904363;476;52166;811989;97
75;133;15835;140651;903628;4768;52102;812555;96
75;134;15908;14115;904259;4759;52037;812166;95
75;135;159449;141386;903889;4773;52119;812235;94
75;136;159155;140795;903898;4775;52105;812169;93
75;137;159224;141375;904111;4778;52094;811724;92
75;138;158768;141796;903954;4787;52106;812097;91
75;139;159089;140771;904027;4782;52044;812129;90
75;140;15917;14111;903268;4768;52048;812427;89
75;141;159567;14127;904049;4772;52109;811947;88
75;142;15961;140393;904276;4768;52118;811552;87
75;143;159363;140834;904525;4762;52107;812066;86
75;144;159098;140872;904312;4764;52107;812519;85
75;145;15864;141917;904945;4775;52084;812338;84
75;146;159982;140941;903852;4766;52105;812617;83
75;147;158406;141564;903579;4746;52092;81195;82
75;148;15911;141053;904661;4759;52088;812682;81
75;149;159153;141803;904011;4791;52094;811778;80
75;150;160064;141708;904525;4768;52132;812617;79
75;151;158999;14122;903515;4761;5216;811698;78
75;152;158765;141476;904383;477;52142;812391;77
75;153;158399;141249;904634;4754;52133;811631;76
75;154;159258;141346;904862;4773;52114;811896;75
75;155;15848;141422;904218;4767;52056;812062;74
75;156;159271;141671;903441;4755;52101;811313;73
75;157;159373;141527;904526;4775;52049;81196;72
75;158;158866;14121;903958;4757;52096;811302;71
75;159;158909;141511;904636;4763;52112;81240;70
75;160;15939;141871;903876;4771;52103;812059;69
75;161;159405;141506;90415;4759;52106;811384;68
75;162;158769;141032;904057;4791;52098;812118;67
75;163;159204;142215;904376;4776;52109;811644;66
75;164;15928;142687;90369;4775;52031;812107;65
75;165;159241;141622;90433;4774;52108;811834;64
75;166;158773;140889;904719;4773;5210;812217;63
75;167;159291;141783;904391;478;52077;811859;62
75;168;158945;142061;903862;4774;52051;811846;61
75;169;159543;141569;902907;4779;52133;811836;60
75;170;159235;141446;904207;4756;52128;811847;59
75;171;158906;14211;904104;4793;52054;812312;58
75;172;159232;141792;903722;4791;52061;811167;57
